label	sample
已还清	我已经进去，今天上班，今天刚刚存进去呀
已还清	你好，对，对，我交了呀，我已经交过了呀，我
已还清	我的那个支付宝，已经交过了
已还清	哪里，我刚交过了呀
已还清	你好，你好，好的，好的好的，我估计已经交进了，可能
已还清	对，已经交掉了网网站已经交了。了
已还清	我刚交了，我刚去刚交了
已还清	信息呀，我不是交过了吗，还有什么问题了
已还清	早上都交了吗
已还清	我交掉了，谢谢，我交掉了，谢谢
已还清	我交了
已还清	我说做交了，别人拿拿拿拿一套
已还清	对我们不是交过了吗
已还清	缴费叫我们那个租客的费，已经交好了，怎么回事，你这边又显示是欠费
已还清	交了吧，稍等吧
已还清	就cc了，交进去了，电梯
已还清	已经交掉了，已经交掉了交交交掉了
已还清	我们已经找缴掉了
已还清	但但是我来交的时候，那个支付宝交进来，已经没有没有蘸欠费，全部都交掉了
已还清	没有，我姓，我已经交掉了
已还清	我已经交掉了，今天上午交掉的
已还清	也不是不是交过了
已还清	在呢，我不是上，次已经交过了
已还清	我，我已经交好了呀，支付宝里面支付付掉的呀
已还清	我，我们今天刚刚把是存折，是存折，我们今天刚刚把那个钱存进去了呀
已还清	工地公司法电费交了好不好
已还清	我不是交过了吗，支付宝上上一个
已还清	已经付了，已经付了
已还清	500多，是我，我借刚刚来交了呀
已还清	对，上个月，上个月，我不是交掉了吗
已还清	我不是已经交过了吗，上午
已还清	已经交过
已还清	交过了谁没
已还清	我已经交了
已还清	我已经交好了，今天
已还清	已经交过了今天
已还清	你好，交了呀，今天交的
已还清	你，妈的，我交了好不好
已还清	这个电话，我这个电话电费早就交了，你这个诈骗电话还是什么电话
已还清	解冻，他也，他不是已经交了吗
已还清	对，对，交掉了交掉了
已还清	你，我问你一下，看那边交了没有呀
已还清	早上我交掉了
已还清	登记，借呗电费已经交过了
已还清	我就说呀，那电费支付宝上扣了呀
已还清	我已经交给那个房振保了
已还清	我已经交了吗
已还清	那个我这个电梯，这个扶持，那个电瓶那个叫我弟弟，这个不知道这个钱打进去了嘛，叫他们扣好了吗
已还清	我，我跟你说下多少，我们都每月都交掉的呀
已还清	方便，免费，交交了交掉了
已还清	已经交了交了
已还清	今天我不是刚交
已还清	我，我已经交了呀
已还清	已经交了呀
已还清	我说我交交了我那个本子上，你们扣掉了呀，还没空
已还清	已经交了
已还清	我早上交了呀
已还清	交了嘛
已还清	对，我刚刚交过来呀，刚刚不是他不是说车型是21点9元，我刚刚支付宝上面交了21点9元嘛
已还清	我早就叫交了100的打分嘛，你为什么还要退我的
已还清	没，我老婆去今天上午交掉的了
已还清	我还了
已还清	知道了，知道他交掉了嘛
已还清	我已经交掉了，因为那个，已经交掉了
已还清	他，我打过电话了呀，他说已经交了呀，那我没有
已还清	你好，我昨天就前天前两天不是好像交了
已还清	这不是交了吗
已还清	哪里，我已经交了呀，上次已经交
已还清	9598了，供电公司，我已经交了吗
已还清	我已经交了烧掉了
已还清	我交掉了电器
已还清	缴了
已还清	反正我今天已经交了，不用不用那个
已还清	那后面，呀，我交掉了我交掉了
已还清	交了交了，已经交了
已还清	我说，早上已经交掉了
已还清	已经交了
已还清	我交掉了嘛
已还清	已经交掉了呀
已还清	干嘛，我已经付掉了呀，我，我已经交了呀
已还清	这个店里，我拿到交掉了，怎么这这辆车我拿到叫叫上次催我过了，我就跳掉了呀
已还清	他们说交了吧
已还清	对对对，在掉了交掉了好吧
已还清	借呗不是已经交了吗
已还清	运费已经交过了呀
已还清	电费已经交了
已还清	我好像对两天前交掉了嘛
已还清	我说已经交了
已还清	借呗金电费已经交给他们了
已还清	已经交了
已还清	你好，你不是昨天交过了嘛
已还清	我已经都付清了我。我我我我跑到存在有电信局邮电局那个支付的你，你们这淘宝上也付过了，你我，我是真的不知道怎么找你们来你们自己去看看
已还清	对的，对我昨天已经交了呗
已还清	过去，对了吗，是，今天交掉了
已还清	对我，我就点击交掉了
已还清	好的，我不是交了吗
已还清	应该交过了交过来
已还清	2000，今天早上我交掉了
已还清	挂了，对这边，我们要，礼拜就是25号就交了呀
已还清	我这个就是，就是还给他贴的15，我跟你说呀，他刚刚去交过嘛
已还清	已经交了
已还清	我已经交给我，已经给那个了
已还清	你好，教练交了交了
已还清	昨天讲，昨天昨天交了
已还清	对，昨天香，我都已经交了
已还清	我我我我我，我是呀，你让我搞错了，我电费，刚上个月交了，你搞错了，是不是5号叫二明的，对不对
已还清	不是已经交了吗
已还清	我不是在上次不是，我不是上次刚刚交了嘛，前几天
已还清	我已经交了
已还清	呀，已经交掉了呀
已还清	你好，今天上午交救了
已还清	我已经我已经交掉了
已还清	我刚交掉里，您叫
已还清	几天交了呀，刚刚已经交了支付宝
已还清	我已经交了吗
已还清	交的已经交了
已还清	我已经交掉了
已还清	谁，对，对，我已经交掉了呀
已还清	已经付了
已还清	我这边有的交过了
已还清	你，你要早上交掉了嘛
已还清	那今天你你看一下，查一查看有没有交掉
已还清	我已经交掉了，消掉了
已还清	已经交过了
已还清	饼干，我已经交了，交了交了交了
已还清	已经昨天已经交了呀
已还清	打电话记录，早就交了，他怎么还
已还清	我上次已经付了，付了，我这次有
已还清	对，就我我，我，我老婆去交了
已还清	在哪里，34栋，多少我不是交过了吗
已还清	诶对，你已经充进去了
已还清	我今天已经交好了，在您哪里就好了，那个电费
已还清	交过了
已还清	我交掉了我交交了
已还清	我交我交掉了
已还清	我叫他去交了
已还清	你们不是已经打电话问过吗，我15号就已经交过了
已还清	对1000多块钱的啦，我们是刚交了吗
已还清	交了呀，交了呀
已还清	对，gdp交了
已还清	你这个这个电费电电给我老婆交掉了吧
已还清	你好，有，好，我已经交过了呀，我已经交过了呀
已还清	因为我我我昨天交掉了
已还清	对交掉了交掉了
已还清	不是交了吗
已还清	我不是已经交掉了吗
已还清	交过了交过了，早就交过了
已还清	钱交了吗
已还清	早上你交过了
已还清	早就交了
已还清	我电费，你帮我查一下，我老婆说交了吗
已还清	我早，我早上交过了
已还清	我支付宝交掉了啥啥
已还清	他今天去交了
已还清	我刚刚去过到电工的账单，系统，说个照片，交掉了吗
已还清	见，电费我不交了，我上午就交了吗
已还清	结婚了，电费已经交那么神经
已还清	我，我跟你说，我每个月月初，我都100多块钱都交掉的，每他这个电费，每天来干什么了，难道没货，人家都是每天交的
已还清	这个电费已经已已经交了嘛
已还清	已经交了嘛，那
已还清	我已经交掉了
已还清	我不清楚，现在，我们，我钱已交过了
已还清	我这边就是已经交了
已还清	我交了交了，交了刚交了
已还清	我，我那个不是我看我那个访客，不是已经交了吗
已还清	他，账户，已经交了呀
已还清	交了交了，交了
已还清	已经上午交了上午，交了
已还清	睡觉，这个已经交掉了呀
已还清	这个已经交掉了嘛，支付宝上面已经付掉了，什么老是打电话来了
已还清	叫电费已经交掉了，扣掉了
已还清	你好，我已经交了呀，上午就交掉了呀
已还清	我那个我，我叫我女儿已经交了，我已经加进去了
已还清	我们这次每一个月都缴掉的，为什么还欠电电梯呢
已还清	交房贷，今天交好了
